    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE
    9003          9003     0.5189   1.000E+00   0.1126   0.0162   7.468E-16   7.96009827E-02   2.94864372E-03
    9004          9004     0.5173   1.000E+00   0.1126   0.0162   1.008E-15   7.96008929E-02   2.94866411E-03
    9005          9005     0.5203   1.000E+00   0.1126   0.0162   9.127E-16   7.96008030E-02   2.94868449E-03
    9006          9006     0.5241   1.000E+00   0.1126   0.0162   8.365E-16   7.96007130E-02   2.94870487E-03
    9007          9007     0.5183   1.000E+00   0.1126   0.0162   9.243E-16   7.96006230E-02   2.94872525E-03
    9008          9008     0.5197   1.000E+00   0.1126   0.0162   8.858E-16   7.96005329E-02   2.94874562E-03
    9009          9009     0.5225   1.000E+00   0.1126   0.0162   9.465E-16   7.96004428E-02   2.94876599E-03
    9010          9010     0.5192   1.000E+00   0.1125   0.0162   8.360E-16   7.96003526E-02   2.94878636E-03
    9011          9011     0.5197   1.000E+00   0.1125   0.0161   9.753E-16   7.96002623E-02   2.94880672E-03
    9012          9012     0.5181   1.000E+00   0.1125   0.0161   9.944E-16   7.96001720E-02   2.94882708E-03
    9013          9013     0.5195   1.000E+00   0.1125   0.0161   8.693E-16   7.96000816E-02   2.94884744E-03
    9014          9014     0.5193   1.000E+00   0.1125   0.0161   9.820E-16   7.95999912E-02   2.94886780E-03
    9015          9015     0.5217   1.000E+00   0.1125   0.0161   8.523E-16   7.95999007E-02   2.94888816E-03
    9016          9016     0.5188   1.000E+00   0.1125   0.0161   8.772E-16   7.95998101E-02   2.94890851E-03
    9017          9017     0.5177   1.000E+00   0.1125   0.0161   8.654E-16   7.95997195E-02   2.94892886E-03
    9018          9018     0.5184   1.000E+00   0.1125   0.0161   8.569E-16   7.95996289E-02   2.94894921E-03
    9019          9019     0.5197   1.000E+00   0.1125   0.0162   8.368E-16   7.95995382E-02   2.94896955E-03
    9020          9020     0.5177   1.000E+00   0.1125   0.0162   7.521E-16   7.95994474E-02   2.94898990E-03
    9021          9021     0.5225   1.000E+00   0.1125   0.0162   7.815E-16   7.95993566E-02   2.94901024E-03
    9022          9022     0.5207   1.000E+00   0.1125   0.0162   8.118E-16   7.95992657E-02   2.94903057E-03
    9023          9023     0.5180   1.000E+00   0.1125   0.0162   7.899E-16   7.95991747E-02   2.94905091E-03
    9024          9024     0.5191   1.000E+00   0.1125   0.0162   8.548E-16   7.95990837E-02   2.94907124E-03
    9025          9025     0.5230   1.000E+00   0.1125   0.0162   7.594E-16   7.95989926E-02   2.94909158E-03
    9026          9026     0.5233   1.000E+00   0.1125   0.0162   9.912E-16   7.95989015E-02   2.94911190E-03
    9027          9027     0.5257   1.000E+00   0.1125   0.0162   1.034E-15   7.95988103E-02   2.94913223E-03
    9028          9028     0.5202   1.000E+00   0.1125   0.0162   9.385E-16   7.95987190E-02   2.94915256E-03
    9029          9029     0.5196   1.000E+00   0.1125   0.0162   8.567E-16   7.95986277E-02   2.94917288E-03
    9030          9030     0.5190   1.000E+00   0.1125   0.0162   8.857E-16   7.95985363E-02   2.94919320E-03
    9031          9031     0.5182   1.000E+00   0.1125   0.0162   1.054E-15   7.95984449E-02   2.94921352E-03
    9032          9032     0.5212   1.000E+00   0.1125   0.0162   1.038E-15   7.95983534E-02   2.94923384E-03
    9033          9033     0.5192   1.000E+00   0.1126   0.0162   9.462E-16   7.95982619E-02   2.94925415E-03
    9034          9034     0.5229   1.000E+00   0.1126   0.0162   1.042E-15   7.95981703E-02   2.94927447E-03
    9035          9035     0.5229   1.000E+00   0.1126   0.0162   8.159E-16   7.95980787E-02   2.94929478E-03
    9036          9036     0.5196   1.000E+00   0.1126   0.0162   7.568E-16   7.95979870E-02   2.94931509E-03
    9037          9037     0.5184   1.000E+00   0.1126   0.0162   7.623E-16   7.95978952E-02   2.94933540E-03
    9038          9038     0.5210   1.000E+00   0.1126   0.0162   9.951E-16   7.95978033E-02   2.94935570E-03
    9039          9039     0.5190   1.000E+00   0.1126   0.0162   9.540E-16   7.95977114E-02   2.94937601E-03
    9040          9040     0.5174   1.000E+00   0.1126   0.0162   8.943E-16   7.95976194E-02   2.94939631E-03
    9041          9041     0.5269   1.000E+00   0.1126   0.0162   9.201E-16   7.95975274E-02   2.94941661E-03
    9042          9042     0.5167   1.000E+00   0.1126   0.0162   8.681E-16   7.95974353E-02   2.94943691E-03
    9043          9043     0.5208   1.000E+00   0.1126   0.0162   7.760E-16   7.95973432E-02   2.94945721E-03
    9044          9044     0.5210   1.000E+00   0.1126   0.0162   8.376E-16   7.95972510E-02   2.94947750E-03
    9045          9045     0.5184   1.000E+00   0.1126   0.0162   8.804E-16   7.95971588E-02   2.94949780E-03
    9046          9046     0.5201   1.000E+00   0.1126   0.0162   8.274E-16   7.95970665E-02   2.94951809E-03
    9047          9047     0.5169   1.000E+00   0.1126   0.0162   9.797E-16   7.95969741E-02   2.94953838E-03
    9048          9048     0.5163   1.000E+00   0.1126   0.0162   1.018E-15   7.95968817E-02   2.94955867E-03
    9049          9049     0.5179   1.000E+00   0.1126   0.0162   7.456E-16   7.95967892E-02   2.94957896E-03
    9050          9050     0.5193   1.000E+00   0.1126   0.0162   9.482E-16   7.95966966E-02   2.94959925E-03
    9051          9051     0.5214   1.000E+00   0.1126   0.0162   8.750E-16   7.95966040E-02   2.94961953E-03
    9052          9052     0.5176   1.000E+00   0.1126   0.0162   8.917E-16   7.95965113E-02   2.94963982E-03
    9053          9053     0.5173   1.000E+00   0.1126   0.0162   7.651E-16   7.95964185E-02   2.94966010E-03
    9054          9054     0.5180   1.000E+00   0.1126   0.0162   9.059E-16   7.95963258E-02   2.94968038E-03
    9055          9055     0.5197   1.000E+00   0.1126   0.0162   8.688E-16   7.95962329E-02   2.94970066E-03
    9056          9056     0.5189   1.000E+00   0.1126   0.0162   1.119E-15   7.95961400E-02   2.94972094E-03
    9057          9057     0.5191   1.000E+00   0.1126   0.0162   1.035E-15   7.95960471E-02   2.94974122E-03
    9058          9058     0.5232   1.000E+00   0.1126   0.0162   9.272E-16   7.95959540E-02   2.94976149E-03
    9059          9059     0.5181   1.000E+00   0.1126   0.0162   9.913E-16   7.95958609E-02   2.94978177E-03
    9060          9060     0.5894   1.000E+00   0.1126   0.0162   7.479E-16   7.95957678E-02   2.94980204E-03
    9061          9061     0.5171   1.000E+00   0.1126   0.0162   1.120E-15   7.95956745E-02   2.94982231E-03
    9062          9062     0.5183   1.000E+00   0.1126   0.0162   9.196E-16   7.95955813E-02   2.94984258E-03
    9063          9063     0.5175   1.000E+00   0.1126   0.0162   8.586E-16   7.95954879E-02   2.94986285E-03
    9064          9064     0.5177   1.000E+00   0.1126   0.0161   9.714E-16   7.95953945E-02   2.94988311E-03
    9065          9065     0.5184   1.000E+00   0.1126   0.0161   1.081E-15   7.95953010E-02   2.94990338E-03
    9066          9066     0.5229   1.000E+00   0.1127   0.0161   9.360E-16   7.95952075E-02   2.94992364E-03
    9067          9067     0.5195   1.000E+00   0.1127   0.0161   1.047E-15   7.95951140E-02   2.94994391E-03
    9068          9068     0.5189   1.000E+00   0.1127   0.0161   9.817E-16   7.95950203E-02   2.94996417E-03
    9069          9069     0.5205   1.000E+00   0.1127   0.0161   9.784E-16   7.95949267E-02   2.94998443E-03
    9070          9070     0.5189   1.000E+00   0.1127   0.0161   9.316E-16   7.95948329E-02   2.95000469E-03
    9071          9071     0.5243   1.000E+00   0.1127   0.0162   9.495E-16   7.95947391E-02   2.95002494E-03
    9072          9072     0.5196   1.000E+00   0.1127   0.0162   8.386E-16   7.95946452E-02   2.95004519E-03
    9073          9073     0.5201   1.000E+00   0.1127   0.0162   8.671E-16   7.95945512E-02   2.95006544E-03
    9074          9074     0.5204   1.000E+00   0.1127   0.0162   8.199E-16   7.95944572E-02   2.95008569E-03
    9075          9075     0.5277   1.000E+00   0.1127   0.0162   9.692E-16   7.95943631E-02   2.95010594E-03
    9076          9076     0.5192   1.000E+00   0.1127   0.0162   8.380E-16   7.95942690E-02   2.95012618E-03
    9077          9077     0.5210   1.000E+00   0.1127   0.0162   8.912E-16   7.95941748E-02   2.95014642E-03
    9078          9078     0.5166   1.000E+00   0.1127   0.0162   8.768E-16   7.95940806E-02   2.95016666E-03
    9079          9079     0.5184   1.000E+00   0.1128   0.0162   8.182E-16   7.95939863E-02   2.95018690E-03
    9080          9080     0.5234   1.000E+00   0.1128   0.0162   8.461E-16   7.95938919E-02   2.95020714E-03
    9081          9081     0.5180   1.000E+00   0.1128   0.0162   8.081E-16   7.95937975E-02   2.95022737E-03
    9082          9082     0.5183   1.000E+00   0.1128   0.0162   9.755E-16   7.95937030E-02   2.95024760E-03
    9083          9083     0.5186   1.000E+00   0.1128   0.0162   8.738E-16   7.95936084E-02   2.95026782E-03
    9084          9084     0.5197   1.000E+00   0.1128   0.0162   8.827E-16   7.95935138E-02   2.95028805E-03
    9085          9085     0.5186   1.000E+00   0.1128   0.0162   8.516E-16   7.95934191E-02   2.95030827E-03
    9086          9086     0.5187   1.000E+00   0.1128   0.0162   9.769E-16   7.95933244E-02   2.95032848E-03
    9087          9087     0.5249   1.000E+00   0.1128   0.0162   8.312E-16   7.95932296E-02   2.95034870E-03
    9088          9088     0.5226   1.000E+00   0.1128   0.0162   8.678E-16   7.95931347E-02   2.95036891E-03
    9089          9089     0.5180   1.000E+00   0.1128   0.0162   8.317E-16   7.95930398E-02   2.95038912E-03
    9090          9090     0.5185   1.000E+00   0.1129   0.0162   8.352E-16   7.95929448E-02   2.95040933E-03
    9091          9091     0.5187   1.000E+00   0.1129   0.0162   8.544E-16   7.95928497E-02   2.95042953E-03
    9092          9092     0.5188   1.000E+00   0.1129   0.0162   8.073E-16   7.95927546E-02   2.95044973E-03
    9093          9093     0.5445   1.000E+00   0.1129   0.0162   9.044E-16   7.95926595E-02   2.95046993E-03
    9094          9094     0.5170   1.000E+00   0.1129   0.0162   8.825E-16   7.95925642E-02   2.95049012E-03
    9095          9095     0.5192   1.000E+00   0.1129   0.0162   8.607E-16   7.95924690E-02   2.95051031E-03
    9096          9096     0.5213   1.000E+00   0.1129   0.0162   8.784E-16   7.95923736E-02   2.95053050E-03
    9097          9097     0.5173   1.000E+00   0.1129   0.0162   9.158E-16   7.95922782E-02   2.95055068E-03
    9098          9098     0.5204   1.000E+00   0.1129   0.0162   8.078E-16   7.95921827E-02   2.95057086E-03
    9099          9099     0.5173   1.000E+00   0.1129   0.0162   8.953E-16   7.95920871E-02   2.95059104E-03
    9100          9100     0.5196   1.000E+00   0.1129   0.0162   9.851E-16   7.95919915E-02   2.95061122E-03
    9101          9101     0.5188   1.000E+00   0.1129   0.0162   9.319E-16   7.95918958E-02   2.95063139E-03
    9102          9102     0.5197   1.000E+00   0.1129   0.0162   9.126E-16   7.95918001E-02   2.95065156E-03
    9103          9103     0.5173   1.000E+00   0.1129   0.0162   8.870E-16   7.95917043E-02   2.95067172E-03
    9104          9104     0.5249   1.000E+00   0.1129   0.0162   1.021E-15   7.95916085E-02   2.95069189E-03
    9105          9105     0.5188   1.000E+00   0.1129   0.0162   9.999E-16   7.95915126E-02   2.95071204E-03
    9106          9106     0.5178   1.000E+00   0.1129   0.0162   8.077E-16   7.95914166E-02   2.95073220E-03
    9107          9107     0.5188   1.000E+00   0.1129   0.0162   9.467E-16   7.95913206E-02   2.95075235E-03
    9108          9108     0.5179   1.000E+00   0.1129   0.0162   8.085E-16   7.95912244E-02   2.95077250E-03
    9109          9109     0.5165   1.000E+00   0.1129   0.0162   9.076E-16   7.95911282E-02   2.95079264E-03
    9110          9110     0.5216   1.000E+00   0.1129   0.0162   9.680E-16   7.95910320E-02   2.95081279E-03
    9111          9111     0.5186   1.000E+00   0.1129   0.0162   8.779E-16   7.95909357E-02   2.95083293E-03
    9112          9112     0.5167   1.000E+00   0.1129   0.0162   8.841E-16   7.95908393E-02   2.95085307E-03
    9113          9113     0.5227   1.000E+00   0.1129   0.0162   8.758E-16   7.95907429E-02   2.95087320E-03
    9114          9114     0.5219   1.000E+00   0.1129   0.0162   8.854E-16   7.95906464E-02   2.95089333E-03
    9115          9115     0.5161   1.000E+00   0.1129   0.0162   8.841E-16   7.95905499E-02   2.95091346E-03
    9116          9116     0.5193   1.000E+00   0.1129   0.0162   9.754E-16   7.95904533E-02   2.95093358E-03
    9117          9117     0.5194   1.000E+00   0.1129   0.0162   8.693E-16   7.95903566E-02   2.95095371E-03
    9118          9118     0.5181   1.000E+00   0.1129   0.0162   9.336E-16   7.95902599E-02   2.95097382E-03
    9119          9119     0.5182   1.000E+00   0.1129   0.0162   9.387E-16   7.95901631E-02   2.95099394E-03
    9120          9120     0.5165   1.000E+00   0.1129   0.0162   8.682E-16   7.95900662E-02   2.95101405E-03
    9121          9121     0.5169   1.000E+00   0.1129   0.0162   1.074E-15   7.95899693E-02   2.95103416E-03
    9122          9122     0.5185   1.000E+00   0.1129   0.0162   8.271E-16   7.95898723E-02   2.95105427E-03
    9123          9123     0.5181   1.000E+00   0.1128   0.0162   8.568E-16   7.95897752E-02   2.95107437E-03
    9124          9124     0.5263   1.000E+00   0.1128   0.0162   8.179E-16   7.95896781E-02   2.95109447E-03
    9125          9125     0.5185   1.000E+00   0.1128   0.0162   8.572E-16   7.95895809E-02   2.95111457E-03
    9126          9126     0.5170   1.000E+00   0.1128   0.0162   8.472E-16   7.95894837E-02   2.95113466E-03
    9127          9127     0.5171   1.000E+00   0.1128   0.0162   8.711E-16   7.95893864E-02   2.95115475E-03
    9128          9128     0.5283   1.000E+00   0.1128   0.0162   9.024E-16   7.95892890E-02   2.95117484E-03
    9129          9129     0.5198   1.000E+00   0.1128   0.0162   9.459E-16   7.95891916E-02   2.95119493E-03
    9130          9130     0.5176   1.000E+00   0.1128   0.0162   7.759E-16   7.95890941E-02   2.95121501E-03
    9131          9131     0.5216   1.000E+00   0.1128   0.0162   8.839E-16   7.95889965E-02   2.95123509E-03
    9132          9132     0.5185   1.000E+00   0.1128   0.0162   8.837E-16   7.95888989E-02   2.95125517E-03
    9133          9133     0.5179   1.000E+00   0.1128   0.0162   7.593E-16   7.95888011E-02   2.95127524E-03
    9134          9134     0.5161   1.000E+00   0.1128   0.0162   9.068E-16   7.95887034E-02   2.95129532E-03
    9135          9135     0.5186   1.000E+00   0.1128   0.0162   8.877E-16   7.95886055E-02   2.95131538E-03
    9136          9136     0.5249   1.000E+00   0.1128   0.0162   9.234E-16   7.95885076E-02   2.95133545E-03
    9137          9137     0.5174   1.000E+00   0.1128   0.0163   1.005E-15   7.95884097E-02   2.95135551E-03
    9138          9138     0.5177   1.000E+00   0.1128   0.0163   9.052E-16   7.95883117E-02   2.95137557E-03
    9139          9139     0.5169   1.000E+00   0.1128   0.0163   9.391E-16   7.95882136E-02   2.95139563E-03
    9140          9140     0.5229   1.000E+00   0.1128   0.0163   1.035E-15   7.95881155E-02   2.95141569E-03
    9141          9141     0.5165   1.000E+00   0.1128   0.0163   1.058E-15   7.95880173E-02   2.95143574E-03
    9142          9142     0.5196   1.000E+00   0.1128   0.0163   7.424E-16   7.95879190E-02   2.95145579E-03
    9143          9143     0.5190   1.000E+00   0.1128   0.0163   8.410E-16   7.95878207E-02   2.95147584E-03
    9144          9144     0.5179   1.000E+00   0.1128   0.0163   9.223E-16   7.95877223E-02   2.95149589E-03
    9145          9145     0.5185   1.000E+00   0.1128   0.0163   9.709E-16   7.95876238E-02   2.95151593E-03
    9146          9146     0.5177   1.000E+00   0.1128   0.0163   8.028E-16   7.95875253E-02   2.95153597E-03
    9147          9147     0.5163   1.000E+00   0.1128   0.0163   9.232E-16   7.95874267E-02   2.95155601E-03
    9148          9148     0.5179   1.000E+00   0.1128   0.0163   8.918E-16   7.95873281E-02   2.95157604E-03
    9149          9149     0.5183   1.000E+00   0.1128   0.0163   9.050E-16   7.95872293E-02   2.95159608E-03
    9150          9150     0.5185   1.000E+00   0.1128   0.0163   9.467E-16   7.95871306E-02   2.95161611E-03
    9151          9151     0.5245   1.000E+00   0.1128   0.0163   9.063E-16   7.95870318E-02   2.95163614E-03
    9152          9152     0.5207   1.000E+00   0.1128   0.0163   8.542E-16   7.95869329E-02   2.95165617E-03
    9153          9153     0.5165   1.000E+00   0.1128   0.0163   8.078E-16   7.95868339E-02   2.95167620E-03
    9154          9154     0.5224   1.000E+00   0.1128   0.0163   9.069E-16   7.95867349E-02   2.95169622E-03
    9155          9155     0.5172   1.000E+00   0.1128   0.0163   9.382E-16   7.95866358E-02   2.95171624E-03
    9156          9156     0.5174   1.000E+00   0.1128   0.0163   8.062E-16   7.95865366E-02   2.95173626E-03
    9157          9157     0.5168   1.000E+00   0.1128   0.0163   9.814E-16   7.95864374E-02   2.95175628E-03
    9158          9158     0.5159   1.000E+00   0.1128   0.0163   8.846E-16   7.95863381E-02   2.95177629E-03
    9159          9159     0.5174   1.000E+00   0.1128   0.0163   7.578E-16   7.95862387E-02   2.95179631E-03
    9160          9160     0.5157   1.000E+00   0.1128   0.0163   8.451E-16   7.95861393E-02   2.95181632E-03
    9161          9161     0.5173   1.000E+00   0.1128   0.0163   9.135E-16   7.95860399E-02   2.95183634E-03
    9162          9162     0.5181   1.000E+00   0.1128   0.0163   8.340E-16   7.95859404E-02   2.95185635E-03
    9163          9163     0.5250   1.000E+00   0.1128   0.0163   8.013E-16   7.95858408E-02   2.95187635E-03
    9164          9164     0.5267   1.000E+00   0.1127   0.0163   8.319E-16   7.95857411E-02   2.95189636E-03
    9165          9165     0.5174   1.000E+00   0.1127   0.0163   8.943E-16   7.95856414E-02   2.95191636E-03
    9166          9166     0.5186   1.000E+00   0.1127   0.0163   9.006E-16   7.95855416E-02   2.95193636E-03
    9167          9167     0.5274   1.000E+00   0.1127   0.0163   8.256E-16   7.95854417E-02   2.95195635E-03
    9168          9168     0.5242   1.000E+00   0.1127   0.0163   9.733E-16   7.95853418E-02   2.95197635E-03
    9169          9169     0.5185   1.000E+00   0.1127   0.0163   8.166E-16   7.95852418E-02   2.95199634E-03
    9170          9170     0.5207   1.000E+00   0.1127   0.0163   7.896E-16   7.95851418E-02   2.95201634E-03
    9171          9171     0.5173   1.000E+00   0.1127   0.0163   8.980E-16   7.95850417E-02   2.95203633E-03
    9172          9172     0.5230   1.000E+00   0.1127   0.0163   7.888E-16   7.95849415E-02   2.95205632E-03
    9173          9173     0.5169   1.000E+00   0.1127   0.0163   8.912E-16   7.95848413E-02   2.95207631E-03
    9174          9174     0.5184   1.000E+00   0.1127   0.0163   7.770E-16   7.95847410E-02   2.95209629E-03
    9175          9175     0.5178   1.000E+00   0.1127   0.0162   9.189E-16   7.95846407E-02   2.95211627E-03
    9176          9176     0.5198   1.000E+00   0.1127   0.0162   8.429E-16   7.95845403E-02   2.95213625E-03
    9177          9177     0.5189   1.000E+00   0.1127   0.0162   1.067E-15   7.95844398E-02   2.95215623E-03
    9178          9178     0.5176   1.000E+00   0.1127   0.0162   9.169E-16   7.95843392E-02   2.95217620E-03
    9179          9179     0.5202   1.000E+00   0.1127   0.0162   8.317E-16   7.95842386E-02   2.95219618E-03
    9180          9180     0.5164   1.000E+00   0.1127   0.0162   8.368E-16   7.95841380E-02   2.95221615E-03
    9181          9181     0.5175   1.000E+00   0.1127   0.0162   8.214E-16   7.95840372E-02   2.95223612E-03
    9182          9182     0.5205   1.000E+00   0.1127   0.0162   8.955E-16   7.95839364E-02   2.95225609E-03
    9183          9183     0.5214   1.000E+00   0.1127   0.0162   9.742E-16   7.95838356E-02   2.95227605E-03
    9184          9184     0.5264   1.000E+00   0.1127   0.0162   8.051E-16   7.95837347E-02   2.95229602E-03
    9185          9185     0.5279   1.000E+00   0.1127   0.0162   8.434E-16   7.95836337E-02   2.95231598E-03
    9186          9186     0.5215   1.000E+00   0.1128   0.0163   8.123E-16   7.95835326E-02   2.95233594E-03
    9187          9187     0.5180   1.000E+00   0.1128   0.0163   8.757E-16   7.95834315E-02   2.95235589E-03
    9188          9188     0.5174   1.000E+00   0.1128   0.0163   7.844E-16   7.95833304E-02   2.95237584E-03
    9189          9189     0.5221   1.000E+00   0.1128   0.0163   9.007E-16   7.95832291E-02   2.95239580E-03
    9190          9190     0.5186   1.000E+00   0.1128   0.0163   8.625E-16   7.95831278E-02   2.95241575E-03
    9191          9191     0.5244   1.000E+00   0.1128   0.0163   7.264E-16   7.95830265E-02   2.95243569E-03
    9192          9192     0.5184   1.000E+00   0.1128   0.0163   8.574E-16   7.95829251E-02   2.95245564E-03
    9193          9193     0.5174   1.000E+00   0.1128   0.0163   9.126E-16   7.95828236E-02   2.95247559E-03
    9194          9194     0.5198   1.000E+00   0.1128   0.0163   7.966E-16   7.95827220E-02   2.95249553E-03
    9195          9195     0.5190   1.000E+00   0.1128   0.0163   9.144E-16   7.95826204E-02   2.95251546E-03
    9196          9196     0.5220   1.000E+00   0.1128   0.0163   9.179E-16   7.95825187E-02   2.95253540E-03
    9197          9197     0.5170   1.000E+00   0.1128   0.0163   7.942E-16   7.95824170E-02   2.95255533E-03
    9198          9198     0.5184   1.000E+00   0.1128   0.0163   8.517E-16   7.95823152E-02   2.95257526E-03
    9199          9199     0.5194   1.000E+00   0.1128   0.0163   9.993E-16   7.95822133E-02   2.95259519E-03
    9200          9200     0.5181   1.000E+00   0.1128   0.0163   9.310E-16   7.95821114E-02   2.95261511E-03
    9201          9201     0.5183   1.000E+00   0.1128   0.0163   9.645E-16   7.95820094E-02   2.95263504E-03
    9202          9202     0.5159   1.000E+00   0.1128   0.0163   9.819E-16   7.95819073E-02   2.95265496E-03
    9203          9203     0.5179   1.000E+00   0.1128   0.0163   9.451E-16   7.95818052E-02   2.95267488E-03
    9204          9204     0.5182   1.000E+00   0.1128   0.0163   7.787E-16   7.95817031E-02   2.95269480E-03
    9205          9205     0.5176   1.000E+00   0.1128   0.0163   9.267E-16   7.95816008E-02   2.95271472E-03
    9206          9206     0.5257   1.000E+00   0.1127   0.0163   8.323E-16   7.95814985E-02   2.95273463E-03
    9207          9207     0.5170   1.000E+00   0.1127   0.0163   8.666E-16   7.95813961E-02   2.95275454E-03
    9208          9208     0.5192   1.000E+00   0.1127   0.0163   8.140E-16   7.95812937E-02   2.95277445E-03
    9209          9209     0.5198   1.000E+00   0.1127   0.0163   9.385E-16   7.95811911E-02   2.95279435E-03
    9210          9210     0.5199   1.000E+00   0.1127   0.0163   7.688E-16   7.95810886E-02   2.95281426E-03
    9211          9211     0.5193   1.000E+00   0.1127   0.0163   1.044E-15   7.95809859E-02   2.95283416E-03
    9212          9212     0.5220   1.000E+00   0.1127   0.0163   8.669E-16   7.95808833E-02   2.95285406E-03
    9213          9213     0.5200   1.000E+00   0.1127   0.0163   8.946E-16   7.95807805E-02   2.95287397E-03
    9214          9214     0.5184   1.000E+00   0.1127   0.0163   9.363E-16   7.95806777E-02   2.95289387E-03
    9215          9215     0.5184   1.000E+00   0.1127   0.0163   8.489E-16   7.95805748E-02   2.95291376E-03
    9216          9216     0.5238   1.000E+00   0.1127   0.0163   7.952E-16   7.95804719E-02   2.95293366E-03
    9217          9217     0.5173   1.000E+00   0.1127   0.0163   9.271E-16   7.95803689E-02   2.95295355E-03
    9218          9218     0.5182   1.000E+00   0.1127   0.0163   8.474E-16   7.95802658E-02   2.95297344E-03
    9219          9219     0.5223   1.000E+00   0.1127   0.0163   9.552E-16   7.95801626E-02   2.95299333E-03
    9220          9220     0.5183   1.000E+00   0.1127   0.0163   8.196E-16   7.95800594E-02   2.95301321E-03
    9221          9221     0.5209   1.000E+00   0.1127   0.0163   8.692E-16   7.95799561E-02   2.95303310E-03
    9222          9222     0.5155   1.000E+00   0.1127   0.0163   8.937E-16   7.95798528E-02   2.95305299E-03
    9223          9223     0.5171   1.000E+00   0.1127   0.0163   1.135E-15   7.95797494E-02   2.95307287E-03
    9224          9224     0.5212   1.000E+00   0.1127   0.0163   9.971E-16   7.95796460E-02   2.95309276E-03
    9225          9225     0.5164   1.000E+00   0.1127   0.0163   8.593E-16   7.95795424E-02   2.95311264E-03
    9226          9226     0.5192   1.000E+00   0.1127   0.0163   7.740E-16   7.95794389E-02   2.95313252E-03
    9227          9227     0.5180   1.000E+00   0.1127   0.0162   8.785E-16   7.95793352E-02   2.95315240E-03
    9228          9228     0.5169   1.000E+00   0.1127   0.0162   8.668E-16   7.95792315E-02   2.95317227E-03
    9229          9229     0.5166   1.000E+00   0.1127   0.0162   8.146E-16   7.95791277E-02   2.95319214E-03
    9230          9230     0.5179   1.000E+00   0.1127   0.0162   8.645E-16   7.95790239E-02   2.95321201E-03
    9231          9231     0.5197   1.000E+00   0.1127   0.0162   8.889E-16   7.95789200E-02   2.95323188E-03
    9232          9232     0.5184   1.000E+00   0.1127   0.0162   1.085E-15   7.95788160E-02   2.95325175E-03
    9233          9233     0.5187   1.000E+00   0.1127   0.0162   8.155E-16   7.95787119E-02   2.95327162E-03
    9234          9234     0.5194   1.000E+00   0.1127   0.0162   1.099E-15   7.95786079E-02   2.95329148E-03
    9235          9235     0.5171   1.000E+00   0.1128   0.0162   8.252E-16   7.95785037E-02   2.95331135E-03
    9236          9236     0.5194   1.000E+00   0.1128   0.0162   8.802E-16   7.95783995E-02   2.95333121E-03
    9237          9237     0.5203   1.000E+00   0.1128   0.0162   9.162E-16   7.95782952E-02   2.95335106E-03
    9238          9238     0.5178   1.000E+00   0.1128   0.0162   8.893E-16   7.95781909E-02   2.95337091E-03
    9239          9239     0.5203   1.000E+00   0.1128   0.0162   9.099E-16   7.95780865E-02   2.95339076E-03
    9240          9240     0.5169   1.000E+00   0.1128   0.0162   1.044E-15   7.95779820E-02   2.95341061E-03
    9241          9241     0.5202   1.000E+00   0.1128   0.0162   8.713E-16   7.95778774E-02   2.95343045E-03
    9242          9242     0.5261   1.000E+00   0.1128   0.0162   8.453E-16   7.95777728E-02   2.95345029E-03
    9243          9243     0.5178   1.000E+00   0.1128   0.0162   8.947E-16   7.95776681E-02   2.95347013E-03
    9244          9244     0.5230   1.000E+00   0.1128   0.0162   8.483E-16   7.95775634E-02   2.95348996E-03
    9245          9245     0.5190   1.000E+00   0.1128   0.0162   9.810E-16   7.95774586E-02   2.95350980E-03
    9246          9246     0.5219   1.000E+00   0.1128   0.0162   8.713E-16   7.95773538E-02   2.95352963E-03
    9247          9247     0.5187   1.000E+00   0.1128   0.0162   9.648E-16   7.95772489E-02   2.95354945E-03
    9248          9248     0.5169   1.000E+00   0.1128   0.0162   9.414E-16   7.95771439E-02   2.95356928E-03
    9249          9249     0.5173   1.000E+00   0.1128   0.0162   8.038E-16   7.95770389E-02   2.95358910E-03
    9250          9250     0.5188   1.000E+00   0.1128   0.0163   7.807E-16   7.95769338E-02   2.95360891E-03
    9251          9251     0.5184   1.000E+00   0.1128   0.0163   8.126E-16   7.95768286E-02   2.95362872E-03
    9252          9252     0.5179   1.000E+00   0.1128   0.0163   1.016E-15   7.95767233E-02   2.95364853E-03
    9253          9253     0.5189   1.000E+00   0.1128   0.0163   9.639E-16   7.95766180E-02   2.95366833E-03
    9254          9254     0.5182   1.000E+00   0.1128   0.0163   9.333E-16   7.95765127E-02   2.95368814E-03
    9255          9255     0.5228   1.000E+00   0.1128   0.0163   8.984E-16   7.95764072E-02   2.95370794E-03
    9256          9256     0.5168   1.000E+00   0.1128   0.0163   8.123E-16   7.95763018E-02   2.95372773E-03
    9257          9257     0.5243   1.000E+00   0.1128   0.0163   8.212E-16   7.95761962E-02   2.95374753E-03
    9258          9258     0.5213   1.000E+00   0.1128   0.0163   9.828E-16   7.95760906E-02   2.95376732E-03
    9259          9259     0.5179   1.000E+00   0.1128   0.0163   1.050E-15   7.95759849E-02   2.95378710E-03
    9260          9260     0.5207   1.000E+00   0.1128   0.0163   8.325E-16   7.95758792E-02   2.95380689E-03
