    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE
    7727          7727     0.0057   1.000E+00   0.1075   0.0036   8.419E-16   7.94240655E-02   2.84939420E-03
    7728          7728     0.0057   1.000E+00   0.1075   0.0036   8.663E-16   7.94240836E-02   2.84941080E-03
    7729          7729     0.0057   1.000E+00   0.1074   0.0036   8.116E-16   7.94241017E-02   2.84942739E-03
    7730          7730     0.0057   1.000E+00   0.1074   0.0036   8.293E-16   7.94241197E-02   2.84944399E-03
    7731          7731     0.0057   1.000E+00   0.1074   0.0036   1.007E-15   7.94241376E-02   2.84946058E-03
    7732          7732     0.0057   1.000E+00   0.1074   0.0036   8.776E-16   7.94241555E-02   2.84947717E-03
    7733          7733     0.0057   1.000E+00   0.1074   0.0036   9.137E-16   7.94241734E-02   2.84949375E-03
    7734          7734     0.0057   1.000E+00   0.1074   0.0036   9.033E-16   7.94241912E-02   2.84951034E-03
    7735          7735     0.0057   1.000E+00   0.1074   0.0036   8.140E-16   7.94242090E-02   2.84952692E-03
    7736          7736     0.0058   1.000E+00   0.1074   0.0036   8.480E-16   7.94242267E-02   2.84954350E-03
    7737          7737     0.0058   1.000E+00   0.1074   0.0036   8.847E-16   7.94242444E-02   2.84956008E-03
    7738          7738     0.0057   1.000E+00   0.1074   0.0036   8.554E-16   7.94242620E-02   2.84957666E-03
    7739          7739     0.0057   1.000E+00   0.1074   0.0036   9.186E-16   7.94242796E-02   2.84959323E-03
    7740          7740     0.0057   1.000E+00   0.1074   0.0036   7.541E-16   7.94242972E-02   2.84960981E-03
    7741          7741     0.0057   1.000E+00   0.1074   0.0036   9.039E-16   7.94243147E-02   2.84962638E-03
    7742          7742     0.0057   1.000E+00   0.1074   0.0036   9.127E-16   7.94243321E-02   2.84964295E-03
    7743          7743     0.0057   1.000E+00   0.1074   0.0036   9.175E-16   7.94243495E-02   2.84965952E-03
    7744          7744     0.0057   1.000E+00   0.1074   0.0036   8.821E-16   7.94243669E-02   2.84967608E-03
    7745          7745     0.0058   1.000E+00   0.1074   0.0036   8.588E-16   7.94243842E-02   2.84969265E-03
    7746          7746     0.0057   1.000E+00   0.1074   0.0036   8.047E-16   7.94244015E-02   2.84970921E-03
    7747          7747     0.0057   1.000E+00   0.1074   0.0036   1.000E-15   7.94244187E-02   2.84972577E-03
    7748          7748     0.0057   1.000E+00   0.1074   0.0036   8.594E-16   7.94244359E-02   2.84974233E-03
    7749          7749     0.0057   1.000E+00   0.1074   0.0036   8.841E-16   7.94244530E-02   2.84975889E-03
    7750          7750     0.0057   1.000E+00   0.1074   0.0036   9.224E-16   7.94244701E-02   2.84977544E-03
    7751          7751     0.0057   1.000E+00   0.1074   0.0036   9.307E-16   7.94244871E-02   2.84979200E-03
    7752          7752     0.0057   1.000E+00   0.1074   0.0036   8.646E-16   7.94245041E-02   2.84980855E-03
    7753          7753     0.0057   1.000E+00   0.1074   0.0036   8.789E-16   7.94245210E-02   2.84982510E-03
    7754          7754     0.0057   1.000E+00   0.1074   0.0036   8.438E-16   7.94245379E-02   2.84984165E-03
    7755          7755     0.0057   1.000E+00   0.1074   0.0036   1.123E-15   7.94245548E-02   2.84985819E-03
    7756          7756     0.0057   1.000E+00   0.1074   0.0036   9.302E-16   7.94245716E-02   2.84987474E-03
    7757          7757     0.0057   1.000E+00   0.1074   0.0036   8.504E-16   7.94245884E-02   2.84989128E-03
    7758          7758     0.0057   1.000E+00   0.1074   0.0036   9.124E-16   7.94246051E-02   2.84990782E-03
    7759          7759     0.0057   1.000E+00   0.1074   0.0036   9.272E-16   7.94246217E-02   2.84992436E-03
    7760          7760     0.0057   1.000E+00   0.1074   0.0036   9.382E-16   7.94246384E-02   2.84994090E-03
    7761          7761     0.0057   1.000E+00   0.1075   0.0036   8.242E-16   7.94246549E-02   2.84995743E-03
    7762          7762     0.0057   1.000E+00   0.1075   0.0036   9.818E-16   7.94246715E-02   2.84997396E-03
    7763          7763     0.0057   1.000E+00   0.1075   0.0036   8.994E-16   7.94246880E-02   2.84999049E-03
    7764          7764     0.0057   1.000E+00   0.1075   0.0036   8.441E-16   7.94247044E-02   2.85000702E-03
    7765          7765     0.0057   1.000E+00   0.1075   0.0036   8.549E-16   7.94247208E-02   2.85002355E-03
    7766          7766     0.0057   1.000E+00   0.1075   0.0036   8.623E-16   7.94247371E-02   2.85004007E-03
    7767          7767     0.0057   1.000E+00   0.1075   0.0036   8.637E-16   7.94247534E-02   2.85005659E-03
    7768          7768     0.0057   1.000E+00   0.1075   0.0036   9.085E-16   7.94247697E-02   2.85007311E-03
    7769          7769     0.0057   1.000E+00   0.1075   0.0036   9.262E-16   7.94247859E-02   2.85008963E-03
    7770          7770     0.0057   1.000E+00   0.1075   0.0036   8.397E-16   7.94248021E-02   2.85010615E-03
    7771          7771     0.0057   1.000E+00   0.1075   0.0036   9.389E-16   7.94248182E-02   2.85012266E-03
    7772          7772     0.0057   1.000E+00   0.1074   0.0036   8.436E-16   7.94248343E-02   2.85013917E-03
    7773          7773     0.0057   1.000E+00   0.1074   0.0036   9.666E-16   7.94248503E-02   2.85015568E-03
    7774          7774     0.0057   1.000E+00   0.1074   0.0036   8.924E-16   7.94248663E-02   2.85017219E-03
    7775          7775     0.0057   1.000E+00   0.1074   0.0036   1.029E-15   7.94248822E-02   2.85018870E-03
    7776          7776     0.0057   1.000E+00   0.1074   0.0036   8.412E-16   7.94248981E-02   2.85020520E-03
    7777          7777     0.0057   1.000E+00   0.1074   0.0036   8.534E-16   7.94249139E-02   2.85022170E-03
    7778          7778     0.0057   1.000E+00   0.1074   0.0036   8.416E-16   7.94249297E-02   2.85023820E-03
    7779          7779     0.0057   1.000E+00   0.1074   0.0036   9.229E-16   7.94249455E-02   2.85025470E-03
    7780          7780     0.0057   1.000E+00   0.1074   0.0036   1.041E-15   7.94249612E-02   2.85027120E-03
    7781          7781     0.0058   1.000E+00   0.1074   0.0036   8.594E-16   7.94249768E-02   2.85028769E-03
    7782          7782     0.0057   1.000E+00   0.1074   0.0036   8.334E-16   7.94249925E-02   2.85030418E-03
    7783          7783     0.0057   1.000E+00   0.1074   0.0036   8.525E-16   7.94250080E-02   2.85032067E-03
    7784          7784     0.0057   1.000E+00   0.1074   0.0036   9.420E-16   7.94250235E-02   2.85033716E-03
    7785          7785     0.0057   1.000E+00   0.1074   0.0036   8.945E-16   7.94250390E-02   2.85035365E-03
    7786          7786     0.0057   1.000E+00   0.1074   0.0036   8.036E-16   7.94250544E-02   2.85037013E-03
    7787          7787     0.0057   1.000E+00   0.1074   0.0036   9.572E-16   7.94250698E-02   2.85038662E-03
    7788          7788     0.0058   1.000E+00   0.1074   0.0036   9.101E-16   7.94250852E-02   2.85040310E-03
    7789          7789     0.0057   1.000E+00   0.1074   0.0036   1.026E-15   7.94251005E-02   2.85041958E-03
    7790          7790     0.0057   1.000E+00   0.1074   0.0036   8.425E-16   7.94251157E-02   2.85043606E-03
    7791          7791     0.0057   1.000E+00   0.1074   0.0036   9.862E-16   7.94251309E-02   2.85045253E-03
    7792          7792     0.0057   1.000E+00   0.1074   0.0036   7.634E-16   7.94251460E-02   2.85046901E-03
    7793          7793     0.0057   1.000E+00   0.1074   0.0036   9.535E-16   7.94251612E-02   2.85048548E-03
    7794          7794     0.0057   1.000E+00   0.1074   0.0036   8.394E-16   7.94251762E-02   2.85050195E-03
    7795          7795     0.0057   1.000E+00   0.1074   0.0036   9.568E-16   7.94251912E-02   2.85051842E-03
    7796          7796     0.0057   1.000E+00   0.1074   0.0036   1.062E-15   7.94252062E-02   2.85053489E-03
    7797          7797     0.0057   1.000E+00   0.1074   0.0036   8.495E-16   7.94252211E-02   2.85055135E-03
    7798          7798     0.0057   1.000E+00   0.1074   0.0036   8.636E-16   7.94252360E-02   2.85056782E-03
    7799          7799     0.0057   1.000E+00   0.1074   0.0036   9.599E-16   7.94252508E-02   2.85058428E-03
    7800          7800     0.0057   1.000E+00   0.1074   0.0036   8.775E-16   7.94252656E-02   2.85060074E-03
    7801          7801     0.0057   1.000E+00   0.1074   0.0036   8.931E-16   7.94252804E-02   2.85061720E-03
    7802          7802     0.0057   1.000E+00   0.1074   0.0036   8.645E-16   7.94252950E-02   2.85063366E-03
    7803          7803     0.0057   1.000E+00   0.1074   0.0036   9.299E-16   7.94253097E-02   2.85065011E-03
    7804          7804     0.0057   1.000E+00   0.1075   0.0036   8.623E-16   7.94253243E-02   2.85066657E-03
    7805          7805     0.0057   1.000E+00   0.1075   0.0036   8.904E-16   7.94253389E-02   2.85068302E-03
    7806          7806     0.0057   1.000E+00   0.1075   0.0036   8.820E-16   7.94253534E-02   2.85069947E-03
    7807          7807     0.0057   1.000E+00   0.1075   0.0036   8.412E-16   7.94253678E-02   2.85071591E-03
    7808          7808     0.0057   1.000E+00   0.1075   0.0036   8.369E-16   7.94253822E-02   2.85073236E-03
    7809          7809     0.0058   1.000E+00   0.1075   0.0036   8.563E-16   7.94253966E-02   2.85074880E-03
    7810          7810     0.0057   1.000E+00   0.1075   0.0036   8.440E-16   7.94254109E-02   2.85076525E-03
    7811          7811     0.0057   1.000E+00   0.1075   0.0036   8.290E-16   7.94254252E-02   2.85078169E-03
    7812          7812     0.0057   1.000E+00   0.1075   0.0036   8.560E-16   7.94254395E-02   2.85079812E-03
    7813          7813     0.0057   1.000E+00   0.1075   0.0036   8.547E-16   7.94254536E-02   2.85081456E-03
    7814          7814     0.0057   1.000E+00   0.1075   0.0036   9.193E-16   7.94254678E-02   2.85083099E-03
    7815          7815     0.0057   1.000E+00   0.1075   0.0036   8.963E-16   7.94254819E-02   2.85084742E-03
    7816          7816     0.0057   1.000E+00   0.1075   0.0036   1.019E-15   7.94254959E-02   2.85086385E-03
    7817          7817     0.0057   1.000E+00   0.1075   0.0036   7.602E-16   7.94255099E-02   2.85088028E-03
    7818          7818     0.0057   1.000E+00   0.1075   0.0036   9.389E-16   7.94255239E-02   2.85089670E-03
    7819          7819     0.0057   1.000E+00   0.1075   0.0036   8.574E-16   7.94255378E-02   2.85091312E-03
    7820          7820     0.0057   1.000E+00   0.1075   0.0036   8.694E-16   7.94255517E-02   2.85092954E-03
    7821          7821     0.0057   1.000E+00   0.1075   0.0036   9.546E-16   7.94255655E-02   2.85094596E-03
    7822          7822     0.0057   1.000E+00   0.1075   0.0036   1.069E-15   7.94255793E-02   2.85096238E-03
    7823          7823     0.0058   1.000E+00   0.1075   0.0036   7.784E-16   7.94255930E-02   2.85097879E-03
    7824          7824     0.0057   1.000E+00   0.1075   0.0036   8.561E-16   7.94256067E-02   2.85099520E-03
    7825          7825     0.0057   1.000E+00   0.1075   0.0036   8.926E-16   7.94256203E-02   2.85101161E-03
    7826          7826     0.0057   1.000E+00   0.1075   0.0036   8.617E-16   7.94256339E-02   2.85102802E-03
    7827          7827     0.0057   1.000E+00   0.1075   0.0036   8.879E-16   7.94256474E-02   2.85104442E-03
    7828          7828     0.0057   1.000E+00   0.1075   0.0036   9.329E-16   7.94256609E-02   2.85106082E-03
    7829          7829     0.0057   1.000E+00   0.1075   0.0036   8.969E-16   7.94256744E-02   2.85107722E-03
    7830          7830     0.0057   1.000E+00   0.1075   0.0036   7.289E-16   7.94256878E-02   2.85109362E-03
    7831          7831     0.0057   1.000E+00   0.1075   0.0036   1.037E-15   7.94257012E-02   2.85111001E-03
    7832          7832     0.0058   1.000E+00   0.1075   0.0036   8.936E-16   7.94257145E-02   2.85112641E-03
    7833          7833     0.0057   1.000E+00   0.1075   0.0036   9.242E-16   7.94257277E-02   2.85114280E-03
    7834          7834     0.0057   1.000E+00   0.1075   0.0036   1.181E-15   7.94257410E-02   2.85115919E-03
    7835          7835     0.0057   1.000E+00   0.1075   0.0036   1.086E-15   7.94257541E-02   2.85117557E-03
    7836          7836     0.0057   1.000E+00   0.1075   0.0036   8.525E-16   7.94257673E-02   2.85119196E-03
    7837          7837     0.0057   1.000E+00   0.1075   0.0036   8.348E-16   7.94257804E-02   2.85120834E-03
    7838          7838     0.0057   1.000E+00   0.1075   0.0036   8.388E-16   7.94257934E-02   2.85122472E-03
    7839          7839     0.0057   1.000E+00   0.1075   0.0036   8.480E-16   7.94258064E-02   2.85124110E-03
    7840          7840     0.0058   1.000E+00   0.1075   0.0036   7.666E-16   7.94258193E-02   2.85125747E-03
    7841          7841     0.0058   1.000E+00   0.1075   0.0036   8.372E-16   7.94258322E-02   2.85127385E-03
    7842          7842     0.0057   1.000E+00   0.1074   0.0036   8.525E-16   7.94258451E-02   2.85129022E-03
    7843          7843     0.0057   1.000E+00   0.1074   0.0036   8.452E-16   7.94258579E-02   2.85130659E-03
    7844          7844     0.0057   1.000E+00   0.1074   0.0036   8.765E-16   7.94258707E-02   2.85132296E-03
    7845          7845     0.0057   1.000E+00   0.1074   0.0036   8.182E-16   7.94258834E-02   2.85133932E-03
    7846          7846     0.0057   1.000E+00   0.1074   0.0036   8.827E-16   7.94258960E-02   2.85135569E-03
    7847          7847     0.0057   1.000E+00   0.1074   0.0036   8.591E-16   7.94259087E-02   2.85137205E-03
    7848          7848     0.0057   1.000E+00   0.1074   0.0036   8.784E-16   7.94259212E-02   2.85138841E-03
    7849          7849     0.0057   1.000E+00   0.1074   0.0036   8.552E-16   7.94259338E-02   2.85140477E-03
    7850          7850     0.0057   1.000E+00   0.1074   0.0036   8.491E-16   7.94259463E-02   2.85142113E-03
    7851          7851     0.0058   1.000E+00   0.1074   0.0036   7.494E-16   7.94259587E-02   2.85143748E-03
    7852          7852     0.0057   1.000E+00   0.1075   0.0036   8.260E-16   7.94259711E-02   2.85145384E-03
    7853          7853     0.0057   1.000E+00   0.1075   0.0036   1.056E-15   7.94259834E-02   2.85147019E-03
    7854          7854     0.0057   1.000E+00   0.1075   0.0036   1.094E-15   7.94259958E-02   2.85148654E-03
    7855          7855     0.0057   1.000E+00   0.1075   0.0036   8.441E-16   7.94260080E-02   2.85150289E-03
    7856          7856     0.0057   1.000E+00   0.1075   0.0036   9.046E-16   7.94260202E-02   2.85151923E-03
    7857          7857     0.0057   1.000E+00   0.1075   0.0036   7.997E-16   7.94260324E-02   2.85153558E-03
    7858          7858     0.0058   1.000E+00   0.1075   0.0036   9.649E-16   7.94260445E-02   2.85155192E-03
    7859          7859     0.0057   1.000E+00   0.1075   0.0036   7.838E-16   7.94260566E-02   2.85156826E-03
    7860          7860     0.0057   1.000E+00   0.1075   0.0036   8.622E-16   7.94260686E-02   2.85158460E-03
    7861          7861     0.0057   1.000E+00   0.1075   0.0036   8.975E-16   7.94260806E-02   2.85160093E-03
    7862          7862     0.0057   1.000E+00   0.1075   0.0036   8.933E-16   7.94260925E-02   2.85161727E-03
    7863          7863     0.0057   1.000E+00   0.1076   0.0036   7.847E-16   7.94261044E-02   2.85163360E-03
    7864          7864     0.0057   1.000E+00   0.1076   0.0036   9.627E-16   7.94261162E-02   2.85164993E-03
    7865          7865     0.0057   1.000E+00   0.1076   0.0036   8.315E-16   7.94261280E-02   2.85166626E-03
    7866          7866     0.0057   1.000E+00   0.1076   0.0036   9.379E-16   7.94261398E-02   2.85168259E-03
    7867          7867     0.0058   1.000E+00   0.1076   0.0036   8.906E-16   7.94261515E-02   2.85169892E-03
    7868          7868     0.0059   1.000E+00   0.1076   0.0036   1.003E-15   7.94261632E-02   2.85171524E-03
    7869          7869     0.0057   1.000E+00   0.1076   0.0036   9.894E-16   7.94261748E-02   2.85173156E-03
    7870          7870     0.0057   1.000E+00   0.1076   0.0036   8.099E-16   7.94261863E-02   2.85174788E-03
    7871          7871     0.0057   1.000E+00   0.1076   0.0036   8.952E-16   7.94261979E-02   2.85176420E-03
    7872          7872     0.0057   1.000E+00   0.1076   0.0036   9.064E-16   7.94262093E-02   2.85178051E-03
    7873          7873     0.0057   1.000E+00   0.1075   0.0036   8.784E-16   7.94262208E-02   2.85179683E-03
    7874          7874     0.0058   1.000E+00   0.1075   0.0036   9.766E-16   7.94262321E-02   2.85181314E-03
    7875          7875     0.0057   1.000E+00   0.1075   0.0036   8.906E-16   7.94262435E-02   2.85182945E-03
    7876          7876     0.0057   1.000E+00   0.1075   0.0036   9.055E-16   7.94262548E-02   2.85184575E-03
    7877          7877     0.0057   1.000E+00   0.1075   0.0036   9.656E-16   7.94262660E-02   2.85186206E-03
    7878          7878     0.0057   1.000E+00   0.1075   0.0036   9.508E-16   7.94262772E-02   2.85187836E-03
    7879          7879     0.0057   1.000E+00   0.1075   0.0036   1.116E-15   7.94262884E-02   2.85189466E-03
    7880          7880     0.0057   1.000E+00   0.1075   0.0036   8.910E-16   7.94262995E-02   2.85191096E-03
    7881          7881     0.0058   1.000E+00   0.1075   0.0036   9.358E-16   7.94263105E-02   2.85192726E-03
    7882          7882     0.0057   1.000E+00   0.1075   0.0036   9.191E-16   7.94263216E-02   2.85194356E-03
    7883          7883     0.0057   1.000E+00   0.1075   0.0036   8.487E-16   7.94263325E-02   2.85195985E-03
    7884          7884     0.0057   1.000E+00   0.1074   0.0036   8.265E-16   7.94263435E-02   2.85197614E-03
    7885          7885     0.0057   1.000E+00   0.1074   0.0036   7.940E-16   7.94263543E-02   2.85199243E-03
    7886          7886     0.0057   1.000E+00   0.1074   0.0036   8.119E-16   7.94263652E-02   2.85200872E-03
    7887          7887     0.0057   1.000E+00   0.1074   0.0036   8.947E-16   7.94263759E-02   2.85202500E-03
    7888          7888     0.0058   1.000E+00   0.1074   0.0036   9.549E-16   7.94263867E-02   2.85204129E-03
    7889          7889     0.0057   1.000E+00   0.1074   0.0036   8.499E-16   7.94263974E-02   2.85205757E-03
    7890          7890     0.0057   1.000E+00   0.1074   0.0036   9.542E-16   7.94264080E-02   2.85207385E-03
    7891          7891     0.0057   1.000E+00   0.1074   0.0036   8.799E-16   7.94264186E-02   2.85209013E-03
    7892          7892     0.0057   1.000E+00   0.1074   0.0036   8.753E-16   7.94264292E-02   2.85210640E-03
    7893          7893     0.0057   1.000E+00   0.1074   0.0036   7.684E-16   7.94264397E-02   2.85212268E-03
    7894          7894     0.0057   1.000E+00   0.1074   0.0036   9.741E-16   7.94264502E-02   2.85213895E-03
    7895          7895     0.0057   1.000E+00   0.1074   0.0036   9.520E-16   7.94264606E-02   2.85215522E-03
    7896          7896     0.0057   1.000E+00   0.1075   0.0036   9.185E-16   7.94264709E-02   2.85217148E-03
    7897          7897     0.0057   1.000E+00   0.1075   0.0036   1.030E-15   7.94264813E-02   2.85218775E-03
    7898          7898     0.0057   1.000E+00   0.1075   0.0036   8.553E-16   7.94264915E-02   2.85220402E-03
    7899          7899     0.0057   1.000E+00   0.1075   0.0036   8.084E-16   7.94265018E-02   2.85222028E-03
    7900          7900     0.0057   1.000E+00   0.1075   0.0036   8.426E-16   7.94265120E-02   2.85223654E-03
    7901          7901     0.0058   1.000E+00   0.1075   0.0036   8.346E-16   7.94265221E-02   2.85225280E-03
    7902          7902     0.0057   1.000E+00   0.1075   0.0036   1.201E-15   7.94265322E-02   2.85226905E-03
    7903          7903     0.0057   1.000E+00   0.1075   0.0036   9.255E-16   7.94265423E-02   2.85228531E-03
    7904          7904     0.0057   1.000E+00   0.1075   0.0036   8.239E-16   7.94265523E-02   2.85230156E-03
    7905          7905     0.0057   1.000E+00   0.1075   0.0036   8.280E-16   7.94265622E-02   2.85231781E-03
    7906          7906     0.0057   1.000E+00   0.1075   0.0036   9.183E-16   7.94265721E-02   2.85233406E-03
    7907          7907     0.0057   1.000E+00   0.1075   0.0036   9.504E-16   7.94265820E-02   2.85235031E-03
    7908          7908     0.0057   1.000E+00   0.1075   0.0036   8.478E-16   7.94265918E-02   2.85236655E-03
    7909          7909     0.0057   1.000E+00   0.1075   0.0036   8.963E-16   7.94266016E-02   2.85238280E-03
    7910          7910     0.0057   1.000E+00   0.1075   0.0036   8.929E-16   7.94266113E-02   2.85239904E-03
    7911          7911     0.0058   1.000E+00   0.1075   0.0036   9.067E-16   7.94266210E-02   2.85241528E-03
    7912          7912     0.0057   1.000E+00   0.1075   0.0036   9.491E-16   7.94266306E-02   2.85243152E-03
    7913          7913     0.0057   1.000E+00   0.1075   0.0036   9.205E-16   7.94266402E-02   2.85244776E-03
    7914          7914     0.0057   1.000E+00   0.1075   0.0036   7.704E-16   7.94266498E-02   2.85246399E-03
    7915          7915     0.0057   1.000E+00   0.1075   0.0036   9.762E-16   7.94266593E-02   2.85248022E-03
    7916          7916     0.0057   1.000E+00   0.1075   0.0036   8.623E-16   7.94266687E-02   2.85249645E-03
    7917          7917     0.0057   1.000E+00   0.1075   0.0036   8.872E-16   7.94266781E-02   2.85251268E-03
    7918          7918     0.0057   1.000E+00   0.1075   0.0036   9.125E-16   7.94266875E-02   2.85252891E-03
    7919          7919     0.0057   1.000E+00   0.1075   0.0036   8.325E-16   7.94266968E-02   2.85254513E-03
    7920          7920     0.0057   1.000E+00   0.1075   0.0036   9.083E-16   7.94267061E-02   2.85256136E-03
    7921          7921     0.0057   1.000E+00   0.1075   0.0036   8.937E-16   7.94267153E-02   2.85257758E-03
    7922          7922     0.0057   1.000E+00   0.1075   0.0036   8.919E-16   7.94267244E-02   2.85259380E-03
    7923          7923     0.0057   1.000E+00   0.1075   0.0036   8.603E-16   7.94267336E-02   2.85261002E-03
    7924          7924     0.0057   1.000E+00   0.1075   0.0036   8.886E-16   7.94267427E-02   2.85262623E-03
    7925          7925     0.0057   1.000E+00   0.1075   0.0036   8.606E-16   7.94267517E-02   2.85264244E-03
    7926          7926     0.0057   1.000E+00   0.1075   0.0036   8.275E-16   7.94267607E-02   2.85265866E-03
    7927          7927     0.0057   1.000E+00   0.1075   0.0036   8.384E-16   7.94267696E-02   2.85267487E-03
    7928          7928     0.0057   1.000E+00   0.1075   0.0036   8.508E-16   7.94267785E-02   2.85269107E-03
    7929          7929     0.0057   1.000E+00   0.1075   0.0036   9.644E-16   7.94267874E-02   2.85270728E-03
    7930          7930     0.0057   1.000E+00   0.1075   0.0036   8.892E-16   7.94267962E-02   2.85272348E-03
    7931          7931     0.0057   1.000E+00   0.1075   0.0036   8.275E-16   7.94268050E-02   2.85273968E-03
    7932          7932     0.0057   1.000E+00   0.1075   0.0036   9.667E-16   7.94268137E-02   2.85275588E-03
    7933          7933     0.0057   1.000E+00   0.1075   0.0036   9.453E-16   7.94268223E-02   2.85277208E-03
    7934          7934     0.0058   1.000E+00   0.1075   0.0036   1.047E-15   7.94268310E-02   2.85278828E-03
    7935          7935     0.0058   1.000E+00   0.1075   0.0036   8.774E-16   7.94268395E-02   2.85280447E-03
    7936          7936     0.0057   1.000E+00   0.1075   0.0036   7.909E-16   7.94268481E-02   2.85282066E-03
    7937          7937     0.0057   1.000E+00   0.1075   0.0036   8.348E-16   7.94268566E-02   2.85283685E-03
    7938          7938     0.0058   1.000E+00   0.1075   0.0036   9.041E-16   7.94268650E-02   2.85285304E-03
    7939          7939     0.0057   1.000E+00   0.1075   0.0036   8.138E-16   7.94268734E-02   2.85286922E-03
    7940          7940     0.0057   1.000E+00   0.1075   0.0036   8.158E-16   7.94268817E-02   2.85288540E-03
    7941          7941     0.0057   1.000E+00   0.1075   0.0036   1.014E-15   7.94268900E-02   2.85290158E-03
    7942          7942     0.0057   1.000E+00   0.1075   0.0036   9.465E-16   7.94268983E-02   2.85291776E-03
    7943          7943     0.0057   1.000E+00   0.1075   0.0036   9.507E-16   7.94269065E-02   2.85293394E-03
    7944          7944     0.0057   1.000E+00   0.1075   0.0036   9.490E-16   7.94269147E-02   2.85295011E-03
    7945          7945     0.0057   1.000E+00   0.1075   0.0036   8.018E-16   7.94269228E-02   2.85296628E-03
    7946          7946     0.0058   1.000E+00   0.1075   0.0036   9.500E-16   7.94269309E-02   2.85298245E-03
    7947          7947     0.0057   1.000E+00   0.1075   0.0036   8.262E-16   7.94269389E-02   2.85299862E-03
    7948          7948     0.0057   1.000E+00   0.1075   0.0036   8.913E-16   7.94269469E-02   2.85301479E-03
    7949          7949     0.0058   1.000E+00   0.1075   0.0036   7.625E-16   7.94269548E-02   2.85303095E-03
    7950          7950     0.0057   1.000E+00   0.1075   0.0036   9.308E-16   7.94269627E-02   2.85304711E-03
    7951          7951     0.0057   1.000E+00   0.1075   0.0036   8.883E-16   7.94269705E-02   2.85306327E-03
    7952          7952     0.0057   1.000E+00   0.1075   0.0036   9.280E-16   7.94269783E-02   2.85307943E-03
    7953          7953     0.0057   1.000E+00   0.1075   0.0036   9.523E-16   7.94269861E-02   2.85309558E-03
    7954          7954     0.0057   1.000E+00   0.1075   0.0036   8.427E-16   7.94269938E-02   2.85311173E-03
    7955          7955     0.0057   1.000E+00   0.1075   0.0036   8.740E-16   7.94270014E-02   2.85312788E-03
    7956          7956     0.0058   1.000E+00   0.1075   0.0036   8.633E-16   7.94270090E-02   2.85314403E-03
    7957          7957     0.0057   1.000E+00   0.1075   0.0036   9.232E-16   7.94270166E-02   2.85316018E-03
    7958          7958     0.0057   1.000E+00   0.1075   0.0036   7.963E-16   7.94270241E-02   2.85317632E-03
    7959          7959     0.0057   1.000E+00   0.1075   0.0036   7.841E-16   7.94270316E-02   2.85319246E-03
    7960          7960     0.0057   1.000E+00   0.1075   0.0036   8.605E-16   7.94270390E-02   2.85320860E-03
    7961          7961     0.0057   1.000E+00   0.1075   0.0036   9.756E-16   7.94270464E-02   2.85322474E-03
    7962          7962     0.0057   1.000E+00   0.1075   0.0036   9.214E-16   7.94270537E-02   2.85324087E-03
    7963          7963     0.0058   1.000E+00   0.1075   0.0036   8.253E-16   7.94270610E-02   2.85325700E-03
    7964          7964     0.0057   1.000E+00   0.1075   0.0036   8.417E-16   7.94270683E-02   2.85327313E-03
    7965          7965     0.0057   1.000E+00   0.1075   0.0036   1.091E-15   7.94270755E-02   2.85328926E-03
    7966          7966     0.0058   1.000E+00   0.1075   0.0036   9.310E-16   7.94270826E-02   2.85330539E-03
    7967          7967     0.0057   1.000E+00   0.1075   0.0036   9.622E-16   7.94270897E-02   2.85332151E-03
    7968          7968     0.0057   1.000E+00   0.1075   0.0036   8.618E-16   7.94270968E-02   2.85333763E-03
    7969          7969     0.0057   1.000E+00   0.1075   0.0036   7.619E-16   7.94271038E-02   2.85335375E-03
    7970          7970     0.0057   1.000E+00   0.1075   0.0036   8.570E-16   7.94271108E-02   2.85336987E-03
    7971          7971     0.0057   1.000E+00   0.1075   0.0036   9.994E-16   7.94271177E-02   2.85338599E-03
    7972          7972     0.0057   1.000E+00   0.1075   0.0036   9.168E-16   7.94271246E-02   2.85340210E-03
    7973          7973     0.0057   1.000E+00   0.1075   0.0036   8.553E-16   7.94271314E-02   2.85341822E-03
    7974          7974     0.0057   1.000E+00   0.1075   0.0036   9.746E-16   7.94271382E-02   2.85343433E-03
    7975          7975     0.0058   1.000E+00   0.1075   0.0036   8.417E-16   7.94271449E-02   2.85345043E-03
    7976          7976     0.0057   1.000E+00   0.1075   0.0036   8.572E-16   7.94271516E-02   2.85346654E-03
    7977          7977     0.0057   1.000E+00   0.1075   0.0036   8.151E-16   7.94271582E-02   2.85348265E-03
    7978          7978     0.0057   1.000E+00   0.1075   0.0036   8.180E-16   7.94271648E-02   2.85349875E-03
    7979          7979     0.0057   1.000E+00   0.1075   0.0036   9.152E-16   7.94271714E-02   2.85351485E-03
    7980          7980     0.0057   1.000E+00   0.1075   0.0036   8.378E-16   7.94271779E-02   2.85353095E-03
    7981          7981     0.0057   1.000E+00   0.1075   0.0036   8.635E-16   7.94271844E-02   2.85354705E-03
    7982          7982     0.0057   1.000E+00   0.1075   0.0036   9.809E-16   7.94271908E-02   2.85356315E-03
    7983          7983     0.0057   1.000E+00   0.1075   0.0036   8.571E-16   7.94271971E-02   2.85357924E-03
    7984          7984     0.0057   1.000E+00   0.1075   0.0036   9.007E-16   7.94272035E-02   2.85359533E-03
